source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
1710,Administración de Empresas,Administración de Empresas,ECS,Instituto Técnico de Administración de Empresas - ITAE,Instituto,Privada,Lima,3,1862,2100,90,true,true,true,false
1746,Administración de Empresas,Administración de Empresas,ECS,Isabel La Católica,Instituto,Privada,Huánuco,3,1985,1665,90,true,false,false,false
1807,Administración de Empresas,Administración de Empresas,ECS,Jhalebet,Instituto,Privada,Ica,3,1985,1900,90,true,false,true,true
1821,Administración de Empresas,Administración de Empresas,ECS,John A Mackay,Instituto,Privada,San Martín,3,1985,1700,90,true,false,true,false
1894,Administración de Empresas,Administración de Empresas,ECS,José Crisam,Instituto,Privada,Arequipa,3,1985,1560,72,true,false,true,true
1940,Administración de Empresas,Administración de Empresas,ECS,José María Arguedas,Instituto,Pública,Junín,3,1985,180,86,true,false,true,true
1976,Administración de Empresas,Administración de Empresas,ECS,Juan Bosco De Huánuco,Instituto,Privada,Huánuco,3,1985,170,90,true,false,true,false
1992,Administración de Empresas,Administración de Empresas,ECS,Juan José Farfán Céspedes,Instituto,Pública,Piura,3,1985,300,55,true,false,true,true
1997,Administración de Empresas,Administración de Empresas,ECS,Juan Mejía Baca,Instituto,Privada,Lambayeque,3,1493,320,66,true,true,true,true
2033,Administración de Empresas,Administración de Empresas,ECS,Juana María Condesa,Instituto,Privada,Arequipa,3,1985,130,90,true,false,true,false
2050,Administración de Empresas,Administración de Empresas,ECS,Juli,Instituto,Pública,Puno,3,1985,110,90,true,false,true,false
2066,Administración de Empresas,Administración de Empresas,ECS,Julio César Tello,Instituto,Pública,Lima,3,1985,300,50,true,false,true,true
2175,Administración de Empresas,Administración de Empresas,ECS,Latinoamericano Siglo XXI,Instituto,Privada,Arequipa,3,1985,240,81,true,false,true,true
2269,Administración de Empresas,Administración de Empresas,ECS,Luis Lumiere,Instituto,Privada,Áncash,3,1985,1340,90,true,false,true,false
2358,Administración de Empresas,Administración de Empresas,ECS,Manuel Yarleque Espinoza,Instituto,Pública,Piura,3,1985,200,90,true,false,true,false
2374,Administración de Empresas,Administración de Empresas,ECS,María De Los Ángeles Cimas,Instituto,Privada,Lima,3,1985,2700,90,true,false,true,false
2399,Administración de Empresas,Administración de Empresas,ECS,María Rosario Araoz Pinto,Instituto,Pública,Lima,3,2109,420,81,true,true,true,true
2457,Administración de Empresas,Administración de Empresas,ECS,Monsefu,Instituto,Pública,Lambayeque,3,1985,200,90,true,false,true,false
2474,Administración de Empresas,Administración de Empresas,ECS,Motupe,Instituto,Pública,Lambayeque,3,1985,200,76,true,false,true,true
2537,Administración de Empresas,Administración de Empresas,ECS,Norbert Wiener,Instituto,Privada,Lima,3,1829,2650,90,true,true,true,false
2578,Administración de Empresas,Administración de Empresas,ECS,Nuestra Señora del Carmen,Instituto,Privada,Piura,3,1574,2100,65,true,true,true,true
2587,Administración de Empresas,Administración de Empresas,ECS,Nueva Arequipa,Instituto,Privada,Arequipa,3,1985,970,80,true,false,true,true
2689,Administración de Empresas,Administración de Empresas,ECS,Pascual Saco y Oliveros,Instituto,Pública,Lambayeque,3,1985,180,56,true,false,true,true
2697,Administración de Empresas,Administración de Empresas,ECS,Paul Muller,Instituto,Privada,Lima,3,1985,290,90,true,false,true,false
2771,Administración de Empresas,Administración de Empresas,ECS,Peruano De Ciencias Empresariales,Instituto,Privada,Cajamarca,3,1985,1665,72,true,false,false,true
2798,Administración de Empresas,Administración de Empresas,ECS,Pichanaki,Instituto,Pública,Junín,3,1985,240,39,true,false,true,true
2947,Administración de Empresas,Administración de Empresas,ECS,Regional del Sur,Instituto,Privada,Cusco,3,1985,1400,90,true,false,true,false
2950,Administración de Empresas,Administración de Empresas,ECS,República Federal de Alemania,Instituto,Pública,Lambayeque,3,1985,226,41,true,false,true,true
2984,Administración de Empresas,Administración de Empresas,ECS,Rodríguez de Mendoza,Instituto,Pública,Amazonas,3,1985,100,90,true,false,true,false
2996,Administración de Empresas,Administración de Empresas,ECS,Saco Oliveros,Instituto,Privada,Lima,3,1985,630,64,true,false,true,true
3045,Administración de Empresas,Administración de Empresas,ECS,San Francisco De Asís,Instituto,Pública,Ica,3,1985,300,46,true,false,true,true
3051,Administración de Empresas,Administración de Empresas,ECS,San Francisco De Asís,Instituto,Privada,Junín,3,1985,1950,90,true,false,true,false
3066,Administración de Empresas,Administración de Empresas,ECS,San Gabriel,Instituto,Privada,Cajamarca,3,1985,1740,90,true,false,true,false
3069,Administración de Empresas,Administración de Empresas,ECS,San Ignacio,Instituto,Pública,Cajamarca,3,1985,240,39,true,false,true,true
3080,Administración de Empresas,Administración de Empresas,ECS,San Ignacio de Loyola,Instituto,Privada,Lima,3,2343,1665,90,true,true,false,false
3099,Administración de Empresas,Administración de Empresas,ECS,San Javier del Marañón,Instituto,Privada,Cajamarca,3,1516,1665,90,true,true,false,false
3109,Administración de Empresas,Administración de Empresas,ECS,San José,Instituto,Privada,Loreto,3,1985,1820,83,true,false,true,true
3125,Administración de Empresas,Administración de Empresas,ECS,San Juan,Instituto,Privada,Piura,3,1985,320,90,true,false,true,false
3225,Administración de Empresas,Administración de Empresas,ECS,Santa Ángela,Instituto,Privada,Piura,3,1985,1665,88,true,false,false,true
3289,Administración de Empresas,Administración de Empresas,ECS,Santo Cristo de Bagazan,Instituto,Privada,San Martín,3,1985,1200,90,true,false,true,false
3298,Administración de Empresas,Administración de Empresas,ECS,Santos Villalobos Huamán,Instituto,Pública,Cajamarca,3,1985,1665,90,true,false,false,false
3391,Administración de Empresas,Administración de Empresas,ECS,Setela,Instituto,Privada,Arequipa,3,1985,1700,90,true,false,true,false
3396,Administración de Empresas,Administración de Empresas,ECS,Simón Bolívar,Instituto,Pública,Callao,3,1985,300,47,true,false,true,true
3420,Administración de Empresas,Administración de Empresas,ECS,Sistemas y Administracion Moderna - ESSAM,Instituto,Privada,Arequipa,3,1985,1665,90,true,false,false,false
3432,Administración de Empresas,Administración de Empresas,ECS,Suiza,Instituto,Pública,Ucayali,3,1985,250,80,true,false,true,true
3487,Administración de Empresas,Administración de Empresas,ECS,Tecnológico de Libre Comercio San José del Sur,Instituto,Privada,Lima,3,1985,1665,90,true,false,false,false
3537,Administración de Empresas,Administración de Empresas,ECS,Teodoro Rivera Taype,Instituto,Pública,Junín,3,1985,200,42,true,false,true,true
3595,Administración de Empresas,Administración de Empresas,ECS,Tuinen Star,Instituto,Privada,Cusco,3,1985,1780,86,true,false,true,true
3605,Administración de Empresas,Administración de Empresas,ECS,Túpac Amaru,Instituto,Pública,Cusco,3,1985,200,30,true,false,true,true
3619,Administración de Empresas,Administración de Empresas,ECS,Unibact,Instituto,Privada,Cajamarca,3,1985,1340,90,true,false,true,false
3625,Administración de Empresas,Administración de Empresas,ECS,Unitek,Instituto,Privada,Arequipa,3,1985,1665,90,true,false,false,false
3631,Administración de Empresas,Administración de Empresas,ECS,Unitek-Chincha,Instituto,Privada,Ica,3,1985,2220,90,true,false,true,false
3635,Administración de Empresas,Administración de Empresas,ECS,Unitek-Ilo,Instituto,Privada,Moquegua,3,1985,2260,70,true,false,true,true
3638,Administración de Empresas,Administración de Empresas,ECS,Unitek-Juliaca,Instituto,Privada,Puno,3,1985,1720,90,true,false,true,false
4104,Administración de Empresas,Administración de Empresas,ECS,Universidad Católica Santo Toribio De Mogrovejo,Universidad,Privada,Lambayeque,5,2512,4260,88,true,true,false,true
3965,Administración de Empresas,Administración de Empresas,ECS,Universidad Católica de Santa María,Universidad,Privada,Arequipa,5,2634,4260,35,true,true,false,true
4269,Administración de Empresas,Administración de Empresas,ECS,Universidad Científica del Perú,Universidad,Privada,Loreto,5,2151,5700,90,true,true,true,false
4287,Administración de Empresas,Administración de Empresas,ECS,Universidad Científica del Sur,Universidad,Privada,Lima,5,2448,4260,30,true,false,false,true
5106,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,2861,142,8,true,true,true,true
5234,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional José María Arguedas,Universidad,Pública,Apurímac,5,2102,4260,7,true,true,false,true
5369,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional Tecnológica de Lima Sur,Universidad,Pública,Lima,5,2370,200,17,true,true,true,true
5378,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,Universidad,Pública,Amazonas,5,2056,120,24,true,true,true,true
4677,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,2367,90,23,true,true,true,true
4895,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional de San Cristóbal de Huamanga,Universidad,Pública,Ayacucho,5,2998,128,6,true,true,true,true
5057,Administración de Empresas,Administración de Empresas,ECS,Universidad Nacional del Centro Del Perú,Universidad,Pública,Junín,5,2319,27,13,true,true,true,true
5397,Administración de Empresas,Administración de Empresas,ECS,Universidad Norbert Wiener,Universidad,Privada,Lima,5,2448,4260,78,true,false,false,true
5473,Administración de Empresas,Administración de Empresas,ECS,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,5,4248,4260,70,false,true,false,false
5513,Administración de Empresas,Administración de Empresas,ECS,Universidad Peruana de Investigación Y Negocios,Universidad,Privada,Lima,5,2448,4360,82,true,false,true,true
5526,Administración de Empresas,Administración de Empresas,ECS,Universidad Peruana del Centro,Universidad,Privada,Junín,5,2448,2300,88,true,false,true,true
5649,Administración de Empresas,Administración de Empresas,ECS,Universidad Privada Antonio Guillermo Urrelo,Universidad,Privada,Cajamarca,5,2536,4260,90,true,true,false,false
5804,Administración de Empresas,Administración de Empresas,ECS,Universidad Privada Leonardo Da Vinci,Universidad,Privada,La Libertad,5,2448,4260,60,true,false,false,true
5845,Administración de Empresas,Administración de Empresas,ECS,Universidad Privada Sise,Universidad,Privada,Lima,5,2448,6900,90,true,false,true,true
5888,Administración de Empresas,Administración de Empresas,ECS,Universidad San Andrés,Universidad,Privada,Lima,5,2448,4260,71,true,false,false,true
5898,Administración de Empresas,Administración de Empresas,ECS,Universidad San Ignacio de Loyola,Universidad,Privada,Lima,5,3634,9600,90,true,true,true,false
6036,Administración de Empresas,Administración de Empresas,ECS,Universidad Tecnológica del Perú,Universidad,Privada,Arequipa,5,2465,4260,70,false,true,false,false
6055,Administración de Empresas,Administración de Empresas,ECS,Universidad Tecnológica del Perú,Universidad,Privada,Lima,5,2465,6680,90,true,true,true,false
4365,Administración de Empresas,Administración de Empresas,ECS,Universidad de Huánuco,Universidad,Privada,Huánuco,5,2161,1276,90,true,true,true,false
4401,Administración de Empresas,Administración de Empresas,ECS,Universidad de Piura,Universidad,Privada,Lima,5,4057,4260,70,false,true,false,false
4416,Administración de Empresas,Administración de Empresas,ECS,Universidad de Piura,Universidad,Privada,Piura,5,4057,4260,62,true,true,false,true
725,Administración de Empresas Turísticas,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Chivay,Instituto,Pública,Arequipa,4,2087,230,88,true,false,true,true
908,Administración de Empresas Turísticas,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,De Administracion Gerencial - ISAG,Instituto,Privada,Lambayeque,4,2087,2200,86,true,false,false,true
1042,Administración de Empresas Turísticas,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Del Norte S.A.C.,Instituto,Privada,La Libertad,3,2087,3310,90,true,false,true,false
252,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Americano,Instituto,Privada,Lima,4,2087,2100,88,true,false,true,false
532,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Casa Taller Medio Ambiente Y Desarrollo,Instituto,Privada,Cusco,4,2087,2660,89,true,false,true,true
1214,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Escuela de Negocios y Desarrollo Gerencial,Instituto,Privada,La Libertad,3,2087,1420,88,true,false,true,false
1227,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Esdit,Instituto,Privada,Arequipa,4,2087,2200,90,true,false,false,false
1638,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Ilp La Pontificia,Instituto,Privada,Piura,4,2087,1200,88,true,false,true,true
1699,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Instituto Peruano de Turismo y Finanzas,Instituto,Privada,Lima,3,2087,2200,90,true,false,false,false
1767,Administración de Empresas Turísticas y Hoteleras,"Administración de Servicios Turísticos, Hotelería y Gastronomía",ESR,Istepsa,Instituto,Privada,Apurímac,4,2087,2200,72,true,false,false,true
